성별,연령대,학력,초기 실천수,초기 건강위험요인 수,건강행태 실천수(단위:개),건강위험요인 수(단위:개),3개월차 실천 증가자,3개월차 실천 개선자,3개월차 위험요인 감소자,전반적 만족도,습관개선 도움정도,내용 이해도,관심도,타인 권유,총점,백분위 환산,churn
남,50대,대졸,2,3,2,3,False,False,False,4.361163725506653,4.395963067224689,4.251540213004227,4.7452141750526,2.7449149706947207,4.258331554996649,85.16663109993297,0
남,50대,고졸,0,2,0,3,True,False,True,4.912627849856334,2.428681422538858,3.2448152832734816,3.546171828184667,4.560478032463742,5.0,100.0,0
남,20대,고졸,1,4,0,5,True,True,True,3.6799201668940587,3.4100103840520424,4.012550660088632,2.3050518800046156,4.098003263361805,4.475851012468921,89.5170202493784,0
남,40대,대졸,3,2,2,2,True,False,False,2.392405163386753,4.001469303438131,4.209654344413061,4.926829925040251,4.239128285370023,3.605402858737173,72.10805717474346,0
여,40대,대졸,2,1,2,2,False,True,True,3.648296712705803,3.399722524655424,3.41067093744343,4.660054183668589,4.809603513190863,3.5578592672097105,71.1571853441942,0
여,50대,대졸,0,1,0,1,False,False,False,5.0,4.404566229730231,3.6910691490696577,4.85017744251597,3.5636543337319906,4.8142006648643525,96.28401329728705,0
남,60대,대졸,0,2,0,4,True,False,True,4.436481501495786,4.518235988812075,4.476286445345341,3.9609664528134365,4.647577625069038,3.7857126243660644,75.71425248732129,0
남,40대,대졸,2,3,1,3,True,True,False,4.751845943011865,3.894683682327372,4.795335783651812,3.21929647379191,2.7443628756228655,4.679505785645194,93.59011571290388,0
남,30대,고졸,2,3,1,4,True,True,True,4.417632025778072,5.0,3.090221498439374,3.573721919897764,3.836420543795987,3.673694551457425,73.47389102914849,0
여,40대,대졸,0,4,0,4,False,False,False,5.0,2.4266773345064983,3.5344200014095484,3.9916842315838226,4.453279118129162,3.90547561478747,78.1095122957494,0
남,40대,대졸,2,2,1,2,True,False,False,4.232044445832697,3.2599127572863216,4.2799584482056385,3.2225500479520917,5.0,3.418675690436273,68.37351380872546,0
여,40대,대졸,1,3,1,3,False,False,False,4.043172611326916,4.717704700760288,5.0,3.636026413263726,5.0,3.6568887250638555,73.13777450127711,0
여,30대,대졸,1,2,1,3,False,True,True,3.3699606606131085,4.932504205212814,4.801569413669378,4.3315788549479555,4.375925684873377,3.9334871941384653,78.66974388276931,0
여,40대,대졸,4,5,4,5,False,True,False,4.139054671740146,3.8515535255512257,4.4571586771587155,4.053497059819255,4.922895789601146,4.823721859220506,96.47443718441012,0
남,40대,대졸,2,1,2,1,False,False,False,5.0,4.032175500302326,3.463846120486731,5.0,5.0,3.9418883044276773,78.83776608855355,0
여,30대,고졸,2,4,2,5,False,True,True,4.396119677536179,4.5768345078547465,5.0,3.6033874874776095,5.0,4.032563809870402,80.65127619740805,0
남,50대,고졸,2,1,1,2,True,False,True,3.5789494470759915,3.5339270126565783,3.2193616131024774,3.184410507883899,4.473553364384995,3.0164986584520266,60.32997316904053,1
남,40대,대졸,3,3,2,5,True,False,True,5.0,4.605778757249905,2.8662903209742234,3.6283840607366207,3.5307934383680744,4.873505523931771,97.4701104786354,0
여,40대,대학원,1,5,1,5,False,True,False,4.297896733266159,3.097229745612941,4.799838169658477,4.4495585907691435,4.787474304583903,5.0,100.0,0
여,60대,대졸,2,2,2,2,False,False,False,4.543801187130528,4.711799341668172,4.31322358491705,3.910150969302498,4.246423317038469,3.596502906224587,71.93005812449174,0
여,40대,고졸,0,4,0,5,False,True,True,3.138754042006785,5.0,5.0,5.0,5.0,3.780202071610773,75.60404143221547,0
여,40대,대졸,3,2,3,3,False,False,True,5.0,5.0,3.8815576987601887,4.2022974791123255,4.9260760897155675,5.0,100.0,0
남,50대,고졸,2,3,1,4,True,False,True,5.0,4.309152217658822,3.019290712934013,4.2330363381536635,4.118759768873846,4.064263612527997,81.28527225055994,0
남,40대,대졸,1,4,0,4,True,False,False,3.9127251072601115,5.0,2.0355482066248936,4.266535266910841,4.4887492423548006,5.0,100.0,0
여,40대,고졸,2,5,2,5,False,False,True,5.0,4.146652167390894,4.995241377847257,3.7981491310218765,5.0,4.158971667819647,83.17943335639293,0
남,40대,대졸,2,3,2,3,False,True,False,5.0,4.822270665413378,3.691653627025775,4.774191734371811,3.9309523372290864,4.157685792495118,83.15371584990237,0
여,30대,대졸,2,3,2,3,False,True,False,4.7152952612641075,3.726067031905155,3.9134608925536583,3.6220717280490238,5.0,3.8471966999456244,76.94393399891248,0
남,30대,대졸,2,4,2,4,False,True,False,4.98405970841171,4.410521126281356,4.0605693844978195,3.193482514827346,4.823290543599066,3.849851231915438,76.99702463830876,0
남,40대,대졸,0,2,0,2,True,False,False,4.881437419431302,4.360514516473067,4.375485055987645,5.0,4.895422380043991,3.703212853825145,74.0642570765029,0
여,40대,대학원,3,3,3,3,False,True,False,3.556054125867834,4.938960740985504,3.984857771947921,3.5218714891212652,5.0,4.299645936022243,85.99291872044486,0
남,50대,고졸,0,3,0,5,True,False,True,4.330681181931886,3.6047604646460494,2.834397333024639,3.96869251087535,4.4245828835775844,3.2430269293131686,64.86053858626337,1
여,40대,고졸,2,3,2,5,False,True,True,4.202028505869262,3.6562720841056686,4.056538953079057,4.343124351697736,3.5930215404405583,4.596821708049699,91.93643416099398,0
남,50대,대졸,2,3,0,5,True,False,True,3.8901063041920696,3.60953670220821,5.0,3.231663357512759,4.576932008882,4.513908617824165,90.2781723564833,0
여,40대,대졸,1,3,1,3,False,True,False,3.7416637334556144,3.162823268929478,4.526967422002445,4.605449291979734,3.517482874607736,4.754588671811669,95.09177343623338,0
남,50대,고졸,2,4,0,5,True,False,True,2.6375895559759757,4.690243711380336,3.1209742050143015,4.383784332872595,3.7058666910125373,4.964912949296088,99.29825898592176,0
여,40대,대졸,2,5,2,5,False,False,False,4.830299990225837,4.63382262275753,4.698511156219077,4.50346092619603,4.276920243845206,3.8442961557903783,76.88592311580756,0
남,50대,대졸,3,3,2,3,True,False,False,4.872643363864351,3.293708846901661,5.0,4.747640288421045,2.8358220668141874,5.0,100.0,0
남,50대,대졸,3,3,2,3,True,False,False,3.477568680592395,4.902584594815543,3.0068830768605608,4.30563860014916,5.0,4.283633111847722,85.67266223695444,0
여,60대,대졸,0,3,0,3,False,False,False,4.501362051653025,5.0,4.12569456318285,4.4964512170857045,5.0,3.745480682598569,74.90961365197137,0
남,50대,고졸,4,3,3,5,True,False,True,4.2716258535155545,3.310384391601013,3.474057796918559,3.767076902443948,3.896572566855701,3.5135908633068906,70.27181726613782,0
여,50대,대졸,3,2,3,4,False,False,True,5.0,3.4229296504622573,4.7951781162032505,4.577896415802917,4.978473937494602,3.8107508098475638,76.21501619695128,0
남,30대,대졸,4,2,3,3,True,True,True,3.475172523251778,3.4130473011517655,4.999867615126747,4.0679923939678595,3.736781697686085,3.163018837757939,63.26037675515879,1
남,50대,대졸,0,2,0,2,False,False,False,4.141054548150203,3.6844143170234,3.946257588575766,4.393128225326635,5.0,3.4805227225089097,69.6104544501782,0
남,40대,고졸,3,2,2,4,True,False,True,4.502146257135719,3.646998568112537,4.19546735417537,3.772759155137682,4.570685900939679,4.403708649284476,88.07417298568951,0
여,40대,대졸,2,2,2,2,False,True,False,4.097118732312567,3.2620254427577877,4.053053905509494,3.825556022741703,4.468681668983456,4.654876317809659,93.09752635619319,0
여,40대,대졸,3,2,3,2,False,False,False,5.0,4.62052058503594,4.639816641118741,5.0,3.1366355764094225,4.965493580152438,99.30987160304875,0
남,50대,대졸,2,4,0,4,True,False,False,3.3157647491706452,3.461065097011706,4.380900695232219,4.500127193095112,5.0,4.972094732467104,99.44189464934207,0
여,40대,대졸,1,3,1,3,False,True,False,3.6703839152984883,3.5897249149116783,2.8340239745083204,4.972015333477134,5.0,4.145692380314794,82.91384760629589,0
여,50대,고졸,0,1,0,2,False,False,True,4.6290233190254755,3.381427512561716,3.950194684362666,5.0,4.093080731723503,4.088526488230696,81.77052976461393,0
여,30대,고졸,1,3,1,4,False,True,True,5.0,4.223220574389198,4.678963757022375,3.311645357845574,4.048940702511239,3.4873092884896737,69.74618576979348,0
남,50대,대졸,2,4,0,4,True,False,False,5.0,5.0,5.0,4.041119605806988,5.0,4.0314324169186175,80.62864833837236,0
여,30대,대졸,1,0,1,1,False,True,True,4.517957005452953,3.671998557573885,3.2379878269508735,4.940292022472191,4.141325794505759,3.4781535932261267,69.56307186452253,0
남,40대,대졸,1,2,0,2,True,False,False,3.7292871311089093,3.6468430128710807,3.6733732404470976,4.052437311069453,5.0,4.538882131294094,90.77764262588188,0
여,40대,대학원,2,2,2,2,False,True,False,4.98057150789652,4.211580137360303,5.0,3.7629050602016325,3.964893397454535,4.417645868397708,88.35291736795415,0
여,30대,대졸,3,5,3,5,False,True,False,3.9155958729858398,5.0,2.7969294101507938,3.621801027184517,2.789271647622221,3.757444146413954,75.14888292827908,0
여,50대,대학원,1,4,1,4,False,False,False,4.537856110931166,4.436196340364135,5.0,3.0742404745416927,5.0,5.0,100.0,0
여,30대,대졸,1,2,1,2,False,True,False,4.55521857558205,4.104992993118415,4.288182401818151,3.8358368374668075,3.5747390841962985,4.305733703178525,86.1146740635705,0
남,40대,대졸,0,0,0,0,True,False,False,3.731458963641371,4.9593968970227715,4.380436330638059,4.113861775440528,2.6348270561967695,4.307091267154042,86.14182534308084,0
여,30대,대졸,2,2,2,2,False,True,False,3.7128274095927623,3.9881885852095023,3.574417294301627,3.7308408159749815,3.3512369920987997,5.0,100.0,0
여,60대,대졸,2,1,2,1,False,False,False,3.5384691367410506,4.936060650471761,3.4689794073110463,5.0,5.0,4.708762430249852,94.17524860499704,0
여,40대,대졸,2,3,2,3,False,False,False,3.557106328242068,4.552811557671467,3.4826160606367855,3.4475796509637133,5.0,2.9441670464319767,58.88334092863954,1
남,30대,대학원,4,4,3,4,True,True,False,3.8739017976615635,3.9091869673813595,4.237099135968991,5.0,3.8884210798470877,4.4992944468190155,89.9858889363803,0
여,50대,대졸,1,2,1,2,False,False,False,4.315888669030374,3.5727203947512867,3.1230790987226413,4.652265298667546,3.8758279207111417,4.458320495925352,89.16640991850704,0
남,20대,대학원,2,1,0,1,True,True,False,4.080537622404794,4.270259703215806,4.064810015700443,4.329862285719775,3.871532199393292,5.0,100.0,0
남,40대,고졸,2,2,0,3,True,True,True,5.0,3.6161130120751306,3.6691292718950366,4.226360177728839,4.673258598542523,3.532682073463676,70.65364146927352,0
여,40대,대졸,3,1,3,1,False,False,False,4.044979916185568,4.978074429408502,3.470107573959452,4.97760546477213,4.894990946114429,3.5180726972791914,70.36145394558383,0
여,30대,대졸,0,4,0,4,False,True,False,5.0,4.754278745449517,4.330226226858029,4.089235503453549,3.9093252788662087,4.424773873903051,88.49547747806102,0
남,50대,대졸,2,5,1,5,True,False,False,4.8367818185065525,4.453930354030195,2.130226515236395,4.195253032027303,4.096918129154741,4.412256093603021,88.24512187206042,0
여,50대,대졸,0,3,0,3,False,False,False,3.6505779285648736,2.9910193602529556,3.9971134878101124,4.6787955444627825,3.0961632738469826,4.991972587421526,99.83945174843052,0
남,40대,대졸,3,1,2,1,True,False,False,4.814031933538946,3.7874165266040984,5.0,3.666977968134199,5.0,4.6742948345756705,93.48589669151342,0
여,50대,대졸,4,3,4,3,False,False,False,4.255113774628025,5.0,3.489130237785756,5.0,4.152744309490098,3.6737804198123865,73.47560839624772,0
남,50대,대졸,5,4,4,4,True,False,False,5.0,5.0,3.2178155676549918,3.9470351473413032,5.0,4.20131115208124,84.02622304162479,0
여,30대,대졸,2,2,2,3,False,True,True,3.74248215478205,4.403959794764776,3.803874310019767,4.680988619477498,3.7836039967583055,3.910437124392991,78.20874248785982,0
여,40대,대졸,1,2,1,2,False,False,False,5.0,4.301824918583945,3.838780220426946,5.0,2.343604903978548,4.588257172203361,91.76514344406723,0
여,50대,고졸,0,1,0,2,False,False,True,4.349645040513891,3.838857324792314,3.9590263720634242,4.525417278337304,4.430300835864458,4.639152496652121,92.78304993304243,0
남,20대,대졸,2,3,1,4,True,True,True,5.0,4.201989951477701,4.55342711664513,3.536957962013374,3.1767580574433536,3.9353853048674488,78.70770609734898,0
남,50대,대졸,1,0,0,2,True,False,True,3.8466281876331427,2.6453621140726735,3.7572105148171797,4.53285036915718,3.2839332632013627,4.3507327184628215,87.01465436925643,0
남,30대,대학원,2,2,1,2,True,True,False,4.530773358713237,3.211300518705959,3.2926765272073615,3.9220434502858255,4.280069879170538,4.135728809159868,82.71457618319737,0
여,40대,대졸,1,3,1,3,False,False,False,4.675422933225311,4.011646622131454,4.400220754249033,4.613419825528261,3.794428130324033,4.534521712888827,90.69043425777654,0
남,60대,대학원,1,4,0,4,True,False,False,3.551075859187365,2.938416978907648,4.400664521091681,3.834157118475138,4.777451929391088,4.03776779735506,80.7553559471012,0
여,40대,대졸,0,5,0,5,False,True,False,3.6988671777560858,4.082141759075622,5.0,3.917753267606069,3.505053961811086,3.639163759216691,72.78327518433383,0
남,50대,대졸,2,4,1,4,True,False,False,4.5001720545782185,4.920752969673252,3.068615666755675,3.2400105840861553,4.043486535377612,5.0,100.0,0
여,40대,고졸,2,1,2,2,False,False,True,4.052256099280697,4.226098502117957,3.9896182082665805,4.782006252309524,2.556157862295628,4.527242798704518,90.54485597409035,0
여,40대,대졸,2,5,2,5,False,False,False,4.453873691926123,3.9246915368539885,2.7310762422004604,3.9933148067298743,4.060861712190944,4.169917289728776,83.39834579457552,0
여,40대,대졸,2,3,2,3,False,False,False,4.751608158596353,4.645741078742303,4.312963127462067,3.6572844521248156,3.6628692290216867,4.4011583271286,88.023166542572,0
여,50대,대졸,3,1,3,2,False,False,True,3.2617714823753667,3.6609188367897207,4.437163631577268,4.487620812483586,4.3151678910208116,5.0,100.0,0
여,20대,대졸,2,1,2,2,False,True,True,4.02880704595462,4.504266874639629,3.281172673302382,5.0,4.1073536880135935,4.100662757830832,82.01325515661664,0
여,40대,고졸,1,1,1,4,False,False,True,4.2604378375242,4.762566087050354,2.601574838145474,4.048117607382738,3.4266638602556014,4.3076212840628685,86.15242568125737,0
여,50대,대졸,3,2,3,4,False,False,True,4.720996327836364,5.0,3.6914770146277096,4.996695940642952,4.017028034713731,4.4317199630771125,88.63439926154226,0
여,30대,대졸,2,4,2,4,False,True,False,4.215202012086031,3.6186634585069073,3.7874474346542053,4.396352663444134,5.0,4.056279193478971,81.12558386957942,0
여,30대,대졸,2,3,2,4,False,True,True,4.89777509555291,4.9175040586662515,4.065858013918944,1.9290905582019118,3.6691748024740125,4.46141280736899,89.2282561473798,0
여,40대,대졸,0,2,0,2,False,True,False,5.0,4.396546530078042,3.702754488504576,3.630279166819975,3.4524792555614634,3.6218251219290956,72.43650243858191,0
여,40대,대졸,1,4,1,5,False,False,True,4.880764081045472,4.809683122953459,4.415209638222189,3.8058304810145915,2.938016252157661,5.0,100.0,0
여,40대,대학원,3,3,3,3,False,True,False,4.586100887291601,4.004122210078469,3.879108719154424,3.4088776017813776,3.6798640116098755,5.0,100.0,0
여,50대,대학원,2,5,2,5,False,False,False,5.0,4.38272217213728,4.540516577535479,3.581621705626479,3.609099987776693,4.2291679374814715,84.58335874962944,0
남,20대,대졸,1,3,0,3,True,True,False,4.503609756352309,5.0,3.7939674750813204,3.9595799992646934,4.897258606411145,4.206420541433333,84.12841082866666,0
남,40대,대졸,3,4,2,5,True,True,True,4.1816548613627615,2.307393322829185,3.920258449103835,3.8973612625952962,3.970533268592791,4.311582421495038,86.23164842990076,0
여,30대,대졸,2,2,2,2,False,True,False,5.0,3.9042197230738034,5.0,4.8171533977547,5.0,4.246652794324089,84.9330558864818,0
남,30대,고졸,1,3,0,4,True,True,True,2.9989756613321674,3.5654167146902185,3.861123887943704,3.906735970338968,4.079677081782381,3.6279410457085515,72.55882091417104,0
여,20대,고졸,1,3,1,4,False,True,True,4.315721612192041,4.355004924008074,4.786566850957961,4.739662006117643,5.0,4.80464225748534,96.09284514970679,0
남,30대,대졸,0,1,0,1,True,True,False,4.676087088779061,3.3927295461874163,5.0,4.220948428896521,2.9040433888184594,4.799894859332854,95.99789718665707,0
남,40대,대졸,0,1,0,3,True,True,True,5.0,4.088864884719514,3.2999051938653547,5.0,4.63202035849283,4.969472580050093,99.38945160100185,0
여,50대,대졸,3,3,3,3,False,False,False,4.396806179602787,4.400135769429902,4.475377007228325,3.3532383545134072,5.0,4.835552321747202,96.71104643494404,0
남,30대,고졸,1,4,0,5,True,True,True,4.692191227617234,3.841691589136849,4.590555264385684,2.994861436456561,3.845662306554718,4.617013761666474,92.34027523332948,0
남,50대,대학원,2,3,0,3,True,False,False,4.050112506131851,4.680473079608,4.865471390899478,3.861918094312753,4.405926124022898,3.6602109061596733,73.20421812319347,0
여,40대,고졸,1,4,1,5,False,False,True,4.660005453179656,5.0,3.2068024192282096,4.804384262386514,3.3459278056173134,5.0,100.0,0
여,50대,대졸,3,3,3,4,False,False,True,4.151271405192435,4.975597819159814,3.529075177434187,4.805047850640405,3.820705507276649,3.469947512932845,69.3989502586569,0
여,50대,대졸,3,2,3,2,False,False,False,3.630325977623708,4.29042914270791,3.3174037896573876,3.1157861852484388,4.070813188311881,4.329036049436221,86.58072098872441,0
남,40대,대졸,2,2,0,2,True,True,False,4.586931338795345,5.0,3.6269359750090397,5.0,3.1429667590821286,3.933886794016723,78.67773588033445,0
남,40대,고졸,0,0,0,2,True,True,True,5.0,4.2041725456016295,4.534902209986097,3.272109976191962,5.0,4.064098330416153,81.28196660832305,0
여,50대,고졸,1,2,1,3,False,False,True,4.026697732771427,3.265647050877726,2.2831194066119753,5.0,4.758209909821096,4.919047269568454,98.38094539136908,0
남,50대,고졸,1,5,0,5,True,False,True,4.393182224437055,4.5982962082157375,3.5004140308887908,3.1297192257103985,4.828861933778481,4.332499287571027,86.64998575142053,0
여,50대,대졸,3,2,3,5,False,False,True,4.670430463311642,5.0,3.76390912201087,4.951482720520513,4.311492067743875,3.6982361829988024,73.96472365997604,0
남,40대,대졸,2,2,1,2,True,True,False,4.023898127361592,4.7590180518976215,3.664501204620567,5.0,4.61190120443958,3.3701594275665117,67.40318855133023,0
여,50대,고졸,3,4,3,5,False,False,True,3.8348436930308085,4.356792510268836,4.075693472136917,3.703642311156102,4.4865893977297615,4.792188550122451,95.84377100244902,0
여,30대,대졸,0,3,0,5,False,True,True,3.8578191307629144,4.733167276597506,2.7652177433898086,4.335923671952263,3.9680281279664507,5.0,100.0,0
여,30대,고졸,3,4,3,5,False,True,True,5.0,2.44072915517435,3.6557807392007744,3.3863724688133665,5.0,3.656746016668615,73.13492033337229,0
여,50대,고졸,3,2,3,3,False,False,True,4.73443431523275,4.23808694738238,3.11591811404136,4.817428810532581,4.508875893614573,4.125957870593977,82.51915741187955,0
여,50대,대졸,2,2,2,2,False,False,False,4.4662732743912095,3.59154630942606,3.3790672707551277,4.434732885906602,4.034762555287084,4.301419829649365,86.0283965929873,0
남,40대,대졸,2,2,1,2,True,True,False,5.0,3.9118307111308366,4.666358992854941,4.07176367373743,5.0,3.7494581076605784,74.98916215321157,0
남,50대,대졸,2,4,0,4,True,False,False,3.3499528403621914,3.9581024364329753,4.0352438619502555,4.0248490473645555,3.888105514918995,4.672373487678127,93.44746975356253,0
남,30대,대졸,3,4,2,4,True,True,False,4.41839355769206,5.0,3.5484004237980873,4.078220121277711,3.3610488223902504,3.128989173715441,62.57978347430881,1
여,60대,대졸,1,1,1,1,False,False,False,4.050050211574412,4.405104396780974,4.324246212765718,4.887044765961773,3.636078260043885,3.561191737296663,71.22383474593326,0
여,30대,대학원,2,4,2,4,False,True,False,5.0,5.0,4.280014110174755,5.0,4.772147921003514,4.816218899393025,96.3243779878605,0
여,50대,대졸,1,3,1,4,False,False,True,4.185407363941117,4.598664820856905,2.978207411303004,3.7350718364213495,3.661733120512743,3.7755252183715706,75.51050436743141,0
여,40대,고졸,2,3,2,4,False,True,True,3.6413582435795178,3.7993321397995525,5.0,3.3675098936705137,4.05188648572491,4.112601430558723,82.25202861117445,0
여,30대,대졸,3,3,3,3,False,True,False,3.806467555899616,3.9713956967511526,3.756393423707312,4.235435844875785,4.00656090551559,4.313611063496097,86.27222126992194,0
여,60대,고졸,2,3,2,4,False,False,True,5.0,2.2962076843693575,3.8933850897513387,3.19172741583922,4.571274012460929,3.768015753697541,75.36031507395083,0
남,30대,고졸,3,4,2,5,True,True,True,3.1330136523777816,4.74382716489878,4.209872244857959,4.36117231293819,4.416133852221705,3.869274318107932,77.38548636215864,0
남,50대,고졸,3,1,2,2,True,False,True,4.434440763096279,4.444324094134862,3.2399474338886876,3.896748824710372,4.758696212796967,2.943263632516769,58.865272650335385,1
남,50대,대졸,4,3,3,3,True,False,False,4.464639345080515,4.046169122070998,4.156703618971204,4.581003112749121,3.790367112256592,5.0,100.0,0
여,40대,고졸,1,1,1,2,False,False,True,4.645983891522403,4.818209519300623,4.461897588433739,5.0,3.9348790653616326,4.106827731865717,82.13655463731435,0
남,40대,대졸,0,3,0,4,True,False,True,4.340630090624175,3.4527302937468294,3.50484575116952,4.950552288949024,5.0,4.823693405046308,96.47386810092617,0
여,30대,대학원,0,3,0,3,False,True,False,3.605410488107938,4.971698367617357,3.89990485206694,4.67385096664547,5.0,3.7714287538619997,75.42857507723998,0
남,50대,대졸,1,2,0,3,True,False,True,4.834647923702021,5.0,3.9264815138941374,4.970721747696253,5.0,3.7836021316306763,75.67204263261353,0
남,50대,고졸,2,1,1,2,True,False,True,5.0,4.979752810997224,5.0,3.6051892862378088,3.4621904707106093,4.558787662431189,91.17575324862376,0
남,30대,대졸,2,2,0,2,True,True,False,4.553213194835734,3.563805657915748,3.1598951089338714,4.891786272499317,4.175266749754729,4.2465959436618315,84.93191887323664,0
남,40대,고졸,5,2,3,3,True,False,True,4.987108619580175,4.290182959634785,4.418948695115492,3.805634866455641,4.775845253926293,4.533839429553598,90.67678859107197,0
남,40대,대졸,1,3,0,3,True,True,False,3.8411147881488525,5.0,3.689292904818926,3.759720405680783,4.593955843916213,4.094467104671763,81.88934209343526,0
여,30대,고졸,4,3,4,4,False,True,True,5.0,4.172085399663463,5.0,5.0,4.773705199049072,3.3479577991373533,66.95915598274706,0
남,40대,대졸,0,2,0,2,True,True,False,3.2124734868439884,4.419538560914328,3.8418660824746964,4.522305129532502,3.4619935308294716,4.8493934282859374,96.98786856571874,0
남,30대,고졸,2,2,1,5,True,True,True,4.516413920728841,4.610272829317342,3.402602613164839,3.7825380861466837,4.317847877921011,4.5101054599425465,90.20210919885093,0
남,40대,대졸,1,2,0,2,True,False,False,4.290269048310456,5.0,4.120306785947525,4.436979952046245,4.24000740685028,3.5028540032378688,70.05708006475737,0
남,40대,대졸,1,1,0,1,True,True,False,3.6164678105878068,3.874862364532617,3.780521507301417,4.550937682294311,4.91996881327986,5.0,100.0,0
남,60대,대졸,2,1,2,1,False,False,False,4.521080166394935,4.432116881428994,3.7632503419858128,3.3647520116132936,4.354713317255855,4.867907884867526,97.3581576973505,0
남,40대,고졸,0,3,0,4,True,True,True,3.949602035038259,3.6759436896047166,4.781133877115028,4.255920279279031,4.727187910841801,5.0,100.0,0
남,40대,대졸,1,4,0,4,True,False,False,3.9823810536347213,4.560976503171601,3.100016156192968,3.1162466550525445,3.567690018875206,4.143858152813304,82.87716305626608,0
여,50대,대졸,1,2,1,3,False,False,True,4.057346156304858,3.774868451382227,4.303032952415777,4.270478573473138,4.040280295615943,4.0154044873792385,80.30808974758476,0
여,50대,대졸,2,1,2,2,False,False,True,4.946222640313329,2.5441523626132057,5.0,3.449209068643611,3.8292073623676925,4.631703181266315,92.63406362532629,0
여,30대,대졸,3,0,3,0,False,True,False,4.341434322414792,5.0,3.913904116185965,4.854166547877176,3.5170873148188444,4.303545597657438,86.07091195314875,0
여,40대,대졸,0,5,0,5,False,False,False,3.981526622824931,3.1760270252238305,4.125797134265397,4.723447611425795,4.986639986197701,3.8961456365628453,77.92291273125691,0
남,50대,대졸,2,4,1,4,True,False,False,3.9947326506384755,5.0,4.146791839879046,3.6502551623652817,3.698384673452072,4.106043134207356,82.12086268414713,0
남,40대,대학원,1,2,0,2,True,True,False,4.025292077959628,4.992939148831631,3.4014735165493395,4.969023544234414,4.57406302683923,4.650265211815664,93.00530423631328,0
여,50대,대졸,4,4,4,4,False,False,False,2.361481119335625,3.464861669855841,4.336499321639203,5.0,4.231521121499921,3.2361227848330474,64.72245569666096,1
여,40대,대학원,0,2,0,2,False,True,False,3.0393873473724735,4.30214533870127,4.7619193599171705,3.699283611346882,4.085275861974241,4.511011221381922,90.22022442763843,0
여,40대,대졸,3,4,3,4,False,False,False,3.672663797915455,4.034950395590788,4.246937693114877,4.926238225070985,4.1674743988171326,3.4788121878839515,69.57624375767904,0
남,40대,고졸,2,2,1,3,True,False,True,5.0,3.7583234510965458,5.0,5.0,4.820588247737947,5.0,100.0,0
남,30대,대졸,3,2,2,3,True,True,True,3.8059636858378405,4.100918727251817,3.1701684658765794,3.313325532202092,3.8862035962116344,5.0,100.0,0
여,40대,고졸,1,1,1,2,False,False,True,5.0,3.5302777851386793,3.550401707732542,4.098129883195329,4.439387162177324,4.048996158893717,80.97992317787434,0
여,30대,대학원,2,2,2,2,False,True,False,5.0,4.13867226933088,4.034197575097896,4.016449928855739,4.318792949843662,4.338055885766021,86.76111771532042,0
남,30대,대졸,1,2,0,3,True,True,True,4.72343200075804,4.2953167351586,4.285317974528354,4.113431327952216,3.933811116353481,4.837792260252338,96.75584520504677,0
남,50대,대학원,0,1,0,1,True,False,False,5.0,3.9925066938818476,4.57614454723884,4.510739975204079,4.251623755424286,4.41522325716285,88.304465143257,0
여,40대,대졸,2,1,2,2,False,True,True,5.0,3.4880105970428392,4.782736183138517,3.067823839434023,3.2525628248951803,3.896936645145753,77.93873290291506,0
남,60대,대졸,0,3,0,5,True,False,True,4.132394016222339,5.0,3.4142067459091163,5.0,3.722346005854921,4.171365950698696,83.42731901397393,0
여,30대,대졸,3,3,3,3,False,True,False,5.0,4.590275159760346,2.442621635250429,3.911741513782374,5.0,4.656609622282202,93.13219244564405,0
여,40대,대졸,2,3,2,3,False,False,False,4.1748447542966725,2.2347377058140494,4.287274102617002,3.923949165119363,3.761968055614693,4.95636260638023,99.1272521276046,0
남,40대,대졸,2,3,1,3,True,False,False,4.625355541926663,4.128225100244764,3.9396536699910656,4.9877010215812145,3.136917905990149,4.229574872548186,84.59149745096373,0
남,30대,대졸,3,3,2,4,True,True,True,4.561495037573686,4.550219001485771,4.531816562397283,3.9851027781363455,3.7092548590110384,3.6652202066276036,73.30440413255207,0
여,50대,대졸,1,1,1,2,False,False,True,5.0,4.795025458470361,4.382731085546952,5.0,3.9872623789543837,4.196048689506344,83.92097379012688,0
남,50대,고졸,1,2,0,3,True,False,True,3.803757203419024,2.9466430036476527,1.817917747845902,3.786440434861839,3.9590255465960573,4.340815570759921,86.81631141519843,0
여,40대,대졸,2,3,2,3,False,True,False,3.5730350886178948,4.718543627426126,3.23237785009169,3.030938750754865,3.6460477259964894,4.471704515998268,89.43409031996536,0
여,30대,대졸,1,5,1,5,False,True,True,4.0083075544880735,4.344849354440864,5.0,5.0,3.535450311692533,4.239972273253855,84.7994454650771,0
여,40대,대졸,2,2,2,2,False,False,False,4.270226278480547,3.8577125133378907,4.583038484830805,4.467195031857623,3.782993599983586,5.0,100.0,0
여,40대,고졸,2,4,2,5,False,False,True,5.0,2.9892714093640893,3.6323161246356763,5.0,3.164894788809147,4.131229025911364,82.62458051822728,0
여,40대,대졸,3,2,3,2,False,True,False,4.048406125655904,3.95133211386551,5.0,4.618124634430209,5.0,4.381124621259483,87.62249242518966,0
여,40대,고졸,1,4,1,5,False,True,True,3.7779585269124576,3.4044427665987613,5.0,5.0,4.737672083616858,4.124695204919611,82.49390409839222,0
